"","OPCS","Prop_IP","Median Mean LOS","Median Median LOS","Admissions","class1","class2","class3","class4","class1_proportion","class2_proportion","class3_proportion","class4_proportion","class1_prop_dc","class2_prop_dc","class3_prop_dc","class4_prop_dc","class1_prop_bed","class2_prop_bed","class3_prop_bed","class4_prop_bed","class1_proportional_cost","class2_proportional_cost","class3_proportional_cost","class4_proportional_cost","value"
"666","O15",1,16.558352402746,8,839,835.4,2.8,0,0,0.00101383249069784,7.6764248038445e-06,0,0,0,0,0,0,0.0167873956583285,0.000127108947095238,0,0,1.05438579032575,0.00798348179599828,0,0,1040
"667","O17",0.706036287508723,3.30173697270471,1,2546.6,1400.2,927.8,218.6,0,0.00169926772022398,0.00254363819035962,8.84508648364909e-05,0,0.00049952304755363,0.000747737325672707,2.6001344600399e-05,0,0.00561053505838717,0.00592959228424914,0.000206191889891176,0,0.742579993737879,1.11156988918715,0.0386530279335465,0,437
"668","O18",0.993664202745512,5.84362139917695,4,196.8,7.4,0,0,189.4,8.98056072679435e-06,0,0,0.000224128785141516,5.68990119965851e-08,0,0,1.42003454155131e-06,5.24789968397036e-05,0,0,0.00130142562078992,0.0512520600678154,0,0,1.27910297680263,5707
"669","O19",0.103886925795053,1.11702127659574,1,569.8,3.8,0,473,93,4.61163929213764e-06,0,0.000191387278443093,0.000110052676970227,4.13255026320179e-06,0,0.000171504642449358,9.8619642684274e-05,5.15129920930268e-06,0,2.22093274398101e-05,1.2770942553458e-05,0.00771527253574627,0,0.320190916835295,0.18411812857119,1673
"670","O21",0.985068259385666,4.3804780876494,2,523.6,54.8,0,0,468.8,6.65046929497744e-05,0,0,0.00055476016089938,9.93030824761988e-07,0,0,8.28353482571599e-06,0.000291322350192338,0,0,0.00239382888592826,0.338508887114352,0,0,2.82372921897785,5090
"671","O22",0.946153846153846,3.96875,2,30.2,4.2,0,5.4,20.6,5.0970750070995e-06,0,2.18497104353637e-06,2.43772596299642e-05,2.74457884997665e-07,0,1.17652286959651e-07,1.31262167238269e-06,2.02290164344261e-05,0,8.20467131516386e-06,9.15377818941518e-05,0.0259441117861364,0,0.0111215026116001,0.124080251516518,5090
"672","O23",0.949152542372881,7.80459770114942,4,98.2,15.6,0,67.4,15.2,1.89319928835124e-05,0,2.72716756174725e-05,1.79871041929833e-05,9.62643705941309e-07,0,1.38669537037996e-06,9.14598518287287e-07,0.000147756588136838,0,0.000202021857330757,0.000133244038541593,0.0963638437770782,0,0.138812828892935,0.0915543603422851,5090
"673","O24",0.825396825396825,3.73529411764706,1,44.2,19,0,19,6.2,2.30581964606882e-05,0,7.68786107910945e-06,7.33684513134846e-06,4.02603430265985e-06,0,1.3423249503207e-06,1.28103645150529e-06,8.61291456031589e-05,0,2.37024437751815e-05,2.26202265394142e-05,0.117366219984903,0,0.0391312128926671,0.0373445417185637,5090
"674","O25",0.825757575757576,2.8,1,335.6,150.8,70.6,114.2,0,0.00018300926454062,0.000193555568268365,4.6208091328121e-05,0,3.18879779123808e-05,3.37255914406999e-05,8.05140985262715e-06,0,0.000512425940713736,0.000447523935117462,0.000106838708131383,0,0.931517156511756,0.985197842485977,0.235199184860136,0,5090
"675","O26",0.733229329173167,2.71698113207547,1,196.8,68.6,0,128.2,0,8.32522251159584e-05,0,5.18728310706227e-05,0,2.22092519420108e-05,0,1.3838149942397e-05,0,0.000226194724843359,0,0.000103339510989896,0,0.423753825840229,0,0.26403271014947,0,5090
"676","O27",0.337580847572159,1.16545961002786,1,4215.2,71.6,0,0,4143.6,8.68929929781724e-05,0,0,0.00490337927197669,5.75595827605192e-05,0,0,0.00324809234137504,0.000101270273710494,0,0,0.0019291700606232,0.449671238662042,0,0,25.3749877324794,5175
"677","O29",0.224185133159419,0.974585371674025,1,27942.4,36,0,12800.4,15106,4.36892143465671e-05,0,0.00517935247142277,0.0178758681538951,3.38947420106516e-05,0,0.00401821864793729,0.0138683642714739,4.25788692020952e-05,0,0.00113162403892488,0.00390565466073455,0,0,0,0,0
"678","P01",0.425675675675676,1.9,1,110.2,21.4,0,88.8,0,2.59708107504593e-05,0,3.59306349381537e-05,0,1.49156683364125e-05,0,2.06358376333991e-05,0,4.93445404258727e-05,0,2.90601148790337e-05,0,0.0376057339666651,0,0.0520275593904465,0,1448
"679","P03",0.611775121735281,0.875145857642941,1,4075.6,2268.4,0,1807.2,0,0.00275290593954869,0,0.000731236975903505,0,0.00106874657325551,0,0.0002838843859528,0,0.00240919422947668,0,0.000391498766001201,0,2.2105834694576,0,0.587183291650515,0,803
"680","P05",0.255212483399734,3.24240654205607,1,6186.8,162.8,0,6024,0,0.000197572335989476,0,0.00243745658634502,0,0.000147149409470515,0,0.00181538723776487,0,0.000640609834741577,0,0.00201700172544884,0,0.158650585799549,0,1.95727763883505,0,803
"681","P06",0.121378727003595,1.56716417910448,1,973.6,27.8,0,945.8,0,3.37377821898491e-05,0,0.000382693632032722,0,2.96427331357206e-05,0,0.000336242766144208,0,5.28726437303605e-05,0,7.27961331088652e-05,0,0.0179822379071895,0,0.203975705873441,0,533
"682","P07",0.345679012345679,1.00719424460432,1,349.6,90.4,0,259.2,0,0.00010970847158138,0,0.000104878610089746,0,7.17845554791744e-05,0,6.86242757377349e-05,0,0.000110497741161102,0,3.65151569013059e-05,0,0.0880959026798479,0,0.0842175239020659,0,803
"683","P09",0.290693819559555,1.75260718424102,1,5393.2,1170.2,0,4223,0,0.00142014218412091,0,0.00170872828089891,0,0.00100731562830116,0,0.00121201153033497,0,0.00248895139453404,0,0.000870549345571207,0,0.756935784136446,0,0.910752173719117,0,533
"684","P11",0.181542461005199,2.54,1,487.4,25.8,0,461.6,0,3.13106036150398e-05,0,0.000186774561795628,0,2.56263995792072e-05,0,0.000152867048194082,0,7.9528933182201e-05,0,8.61250845479266e-05,0,0.0166885517268162,0,0.0995508414370695,0,533
"685","P13",0.227886750555144,2.87520798668885,1,2418.8,257.2,0,2161.6,0,0.000312135164720474,0,0.000874635816242263,0,0.00024100369629833,0,0.000675317902159667,0,0.000897453518530747,0,0.000573080458460441,0,0.250644537270541,0,0.702332560442537,0,803
"686","P14",0.193103448275862,0.888888888888889,1,29.6,0.6,0,12.4,16.6,7.28153572442785e-07,0,5.01734091478722e-06,1.96438111581265e-05,5.87544606729696e-07,0,4.04847508296624e-06,1.58505234862124e-05,6.47247619949142e-07,0,8.61214072729761e-07,3.37181126392363e-06,0.000584707318671557,0,0.00402892475457414,0.0157739803599756,803
"687","P15",0.152556237218814,1.30188679245283,1,542.4,53.4,0,489,0,6.48056679474079e-05,0,0.000197861266720238,0,5.49191590948995e-05,0,0.00016767629637805,0,8.4369643176814e-05,0,3.92974142190745e-05,0,0.0345414210159684,0,0.105460055161887,0,533
"688","P17",0.488888888888889,3.31081081081081,2,147.6,12.6,0,135,0,1.52912250212985e-05,0,5.46242760884093e-05,0,7.8155150108859e-06,0,2.7919074445187e-05,0,5.06263531110558e-05,0,8.84158703052631e-05,0,0.033350161771452,0,0.119135546148821,0,2181
"689","P18",0.891990291262136,2.38260869565217,1,336.6,7,0,50.2,279.4,8.4951250118325e-06,0,2.03121382195418e-05,0.000330631375757865,9.17555978219772e-07,0,2.19390813293595e-06,3.57113985952062e-05,2.02405587238444e-05,0,4.3168652554174e-05,0.00070267890210929,0.0185278676508067,0,0.0443007734568207,0.721107030527902,2181
"690","P19",0.232954545454545,1.19230769230769,1,215.4,4.2,0,211.2,0,5.0970750070995e-06,0,8.54566452583114e-05,0,3.90968821567291e-06,0,6.55491313060911e-05,0,6.07728173923402e-06,0,2.37358820199549e-05,0,0.00738056461028007,0,0.123741222334035,0,1448
"691","P20",0.143274379360701,1.25694444444444,1,2517.6,52.4,0,2465.2,0,6.35920786600032e-05,0,0.000997479743801085,0,5.44809630577344e-05,0,0.000854566452583114,0,7.99317099823652e-05,0,0.0001796340674337,0,0.0338945779257817,0,0.531656703445978,0,533
"692","P21",0.632152588555858,2.80434782608696,2,76.2,2.8,0,0,73.4,3.398050004733e-06,0,0,8.68587794582221e-05,1.24996389819879e-06,0,0,3.19507771849046e-05,9.52931414370776e-06,0,0,0.000153981136809956,0.00741114706032267,0,0,0.189438997998382,2181
"693","P22",0.942196531791908,1.85922330097087,2,209,1.4,0,40.8,166.8,1.6990250023665e-06,0,1.65086701067192e-05,0.000197384801275633,9.82095377090461e-08,0,9.54258387671632e-07,1.14095260852967e-05,3.15886687333189e-06,0,2.89191247009477e-05,0.000345769565038343,0.00370557353016133,0,0.0360054095027547,0.430496251582155,2181
"694","P23",0.931882159480476,1.81368589141462,2,21588.2,60.8,0,0,21527.4,7.37862286742022e-05,0,0,0.0254747096581598,5.02615855736643e-06,0,0,0.00173528220977571,0.000133825041927093,0,0,0.0430558646333951,0.106842459120245,0,0,36.8873795850154,1448
"695","P24",0.971484419914913,2.08095238095238,2,1803,63.6,0,0,1739.4,7.71842786789352e-05,0,0,0.00205834006797863,2.20095447997884e-06,0,0,5.86947610507877e-05,0.000160616808489022,0,0,0.00416116666251175,0.229005754840401,0,0,6.1070949816926,2967
"696","P25",0.847487772343264,2.8841059602649,1,714.8,265,0,187.6,262.2,0.00032160116116223,0,7.59075125495228e-05,0.000310277547328962,4.90481095058448e-05,0,1.15768238348094e-05,4.73211199350085e-05,0.000927531825736101,0,0.000185536522750051,0.000758394199536867,0.465678481362909,0,0.109914078171709,0.449281888532337,1448
"697","P29",0.420917384042143,1.8313373253493,1,2121,564.4,0,1556.6,0,0.00068494979381118,0,0.000629838134512725,0,0.000396642518399973,0,0.000364728314563645,0,0.00125437412339672,0,0.000485505508589382,0,0.365078240101359,0,0.335703725695282,0,533
"698","P31",0.264868999808759,1.8,1,1116.8,71,0,804,241.8,8.61648394057296e-05,0,0.000325317910926526,0.00028613696012259,6.33424445736517e-05,0,0.000239151281239542,0.000210348149686601,0.000155096710930313,0,0.000155099933436571,0.00013641985878478,0.0459258594032539,0,0.173394446523839,0.15251099974534,533
"699","P32",0.603896103896104,3.30434782608696,2,31.2,0.4,0,0,30.8,4.85435714961857e-07,0,0,3.64475532331504e-05,1.92282978004372e-07,0,0,1.4437017839105e-05,1.60404844943918e-06,0,0,7.27304647803239e-05,0.000389804879114371,0,0,0.0292673852462198,803
"700","Q01",0.0597879684418146,1.26843100189036,1,11457.6,100.8,0,11356.8,0,0.000122329800170388,0,0.00459523687911738,0,0.000115015949938307,0,0.00432049700160605,0,0.000155166910991173,0,0.000348488578090934,0,0.0652017834908168,0,2.44926125656956,0,533
"701","Q02",0.101894832965528,0.98005698005698,1,2813.8,185.6,0,2628.2,0,0.000225242171742302,0,0.0010634334993745,0,0.000202291158275827,0,0.000955075120585787,0,0.000220750162619236,0,0.000106197385479535,0,0.120054077538647,0,0.566810055166607,0,533
"702","Q05",0.316546762589928,1.15774647887324,1,1064,202.2,0,861.8,0,0.000245387753913219,0,0.000348705193577712,0,0.000167711054832775,0,0.000238323693452393,0,0.000284096808051642,0,0.000127793793102834,0,0.197046366392315,0,0.280010270442903,0,803
"703","Q07",0.985569468468531,3.02255170263623,2,29410.8,389,0,29021.8,0,0.000472086232800406,0,0.0117429245613526,0,6.81245526799888e-06,0,0.000169456643154265,0,0.00142690504674199,0,0.034981405161556,0,1.35063871204196,0,33.5965071700297,0,2861
"704","Q08",0.977593765221627,1.86282410651717,2,5771.2,22.8,0,4693.6,1054.8,2.76698357528258e-05,0,0.00189914446110043,0.00124821036202361,6.19976836156838e-07,0,4.25526766734631e-05,2.7967694424299e-05,5.15440370637346e-05,0,0.00345850393199228,0.00227309745700481,0.0820964026786343,0,5.63476161608497,3.70344014412404,2967
"705","Q09",0.912684973864389,2.86514755323123,3,2845.2,128.6,0,526.2,2190.4,0.000156067582360237,0,0.0002129132894646,0.00259203638317833,1.36270450327057e-05,0,1.85905294342204e-05,0.00022632372454167,0.000447156651738146,0,0.000556763380438181,0.00677811583554098,0.446509353132638,0,0.60914492115822,7.41581609227321,2861
"706","Q10",0.241108199176338,1.3,1,2575.8,439,0,2136.8,0,0.000532765697170638,0,0.000864601134412688,0,0.000404311519342899,0,0.000656138711888626,0,0.000692595406321829,0,0.000271001149281281,0,0.42621255773651,0,0.691680907530151,0,800
"707","Q11",0.355915970338424,0.851371571072319,0,50548.2,15674.8,34873.4,0,0,0.0190227693622103,0.095608225983711,0,0,0.0122522619461352,0.0615797314603832,0,0,0.0161954450380513,0.0289708928435514,0,0,13.8675988650513,69.6983967421253,0,0,729
"708","Q16",0.0868058229993068,1.01832669322709,1,10462.8,76.4,0,10386.4,0,9.27182215577147e-05,0,0.00420258949010855,0,8.46697400283652e-05,0,0.00383778025069144,0,9.44174399607644e-05,0,0.000371494986434316,0,0.0827973718510392,0,3.75291241466693,0,893
"709","Q17",0.103182754814961,1.1,1,31650.4,300.2,0,31350.2,0,0.000364319504078874,0,0.0126850517053841,0,0.000326728014015195,0,0.0113761731254523,0,0.000400751454486761,0,0.00143976643792493,0,0.325337317142434,0,11.327751172908,0,893
"710","Q19",0.260869565217391,2.75,3,4.6,0,1,3,0.6,0,2.74158028708732e-06,1.21387280196465e-06,7.10017270775658e-07,0,2.02638542958628e-06,8.97210331886916e-07,5.24795374051573e-07,0,1.96678585812786e-06,8.70821792713771e-07,5.09360215991233e-07,0,0.00813426871178808,0.00360156060342912,0.00210662124239138,2967
"711","Q20",0.324235358661363,2.95195195195195,1,1876.4,418.2,0,1458.2,0,0.000507523039992621,0,0.000590023106608284,0,0.000342966125091708,0,0.000398716753018656,0,0.00149818362856681,0,0.000564727163899715,0,0.318724469115366,0,0.370534510950003,0,628
"712","Q22",0.616863188499435,2.15834896810507,1,7667.2,238,0,7429.2,0,0.000288834250402305,0,0.00300603460678526,0,0.000110663033751295,0,0.00115172251450406,0,0.000623405106309215,0,0.00400225259091987,0,0.826354790400994,0,8.60026501001263,0,2861
"713","Q23",0.836243590173275,1.9631669535284,1,13035.2,7067.8,0,5967.4,0,0.00857740636551853,0,0.00241455485281462,0,0.00140460527204221,0,0.000395398834026619,0,0.0168388807237701,0,0.00396394037010257,0,24.5399596117485,0,6.90804143390262,0,2861
"714","Q24",0.818042813455658,1.85227272727273,1,642.6,381,0,261.6,0,0.000462377518501169,0,0.000105849708331318,0,8.41329123878273e-05,0,1.92601151245058e-05,0,0.000856449267223756,0,0.000160387541962617,0,0.655651321234657,0,0.150094886413808,0,1418
"715","Q25",0.631236442516269,2.0031847133758,1,485.6,209,0,276.6,0,0.00025364016106757,0,0.000111919072341141,0,9.35332481160237e-05,0,4.12716752667981e-05,0,0.000508088093348731,0,0.000141519785859113,0,0.359661748393815,0,0.158701244579738,0,1418
"716","Q26",0.0769230769230769,0.5,1,3.25,0,0,1.5,1.75,0,0,6.06936400982325e-07,2.070883706429e-06,0,0,5.60248985522146e-07,1.91158495978062e-06,0,0,2.33437077300894e-08,7.96493733241924e-08,0,0,0.00173644504321043,0.00592479828409337,2861
"717","Q27",0.191204588910134,1.32608695652174,1,212.6,3.4,0,159.4,49.8,4.12620357717578e-06,0,6.44971082110551e-05,5.89314334743796e-05,3.33725451844236e-06,0,5.21649651496679e-05,4.76634729630259e-05,5.47170474364615e-06,0,1.63534940596656e-05,1.49422954607081e-05,0.00585095667243526,0,0.0914568994432761,0.0835647726666702,1418
"718","Q28",0.222950819672131,1.41666666666667,1,63.2,2.2,0,61,0,2.66989643229021e-06,0,2.46820803066146e-05,0,2.07464083427141e-06,0,1.91791902710415e-05,0,3.7823532790778e-06,0,7.79576088372853e-06,0,0.00378591314098752,0,0.0349991898747794,0,1418
"719","Q29",0.615384615384615,1.375,1,10.6,0.2,0,10.4,0,2.42717857480928e-07,0,4.20809238014412e-06,0,9.33530221080494e-08,0,1.6184970692862e-06,0,3.33737054036277e-07,0,3.56069355242964e-06,0,0.000694415790252936,0,0.0120393522995923,0,2861
"720","Q30",0.506811989100817,1.61739130434783,1,212.2,65.4,0,33,113.8,7.93687393962636e-05,0,1.33526008216112e-05,0.000134666609023783,3.91437107104188e-05,0,6.5853426395412e-06,6.64159570389775e-05,0.000128370308936565,0,1.09453045379566e-05,0.000110388011036294,0.112544872463902,0,0.0189339879650446,0.190957251595724,1418
"721","Q31",0.828313253012048,2.68862275449102,2,420.2,287.4,0,109,23.8,0.000348785561200094,0,4.4104045138049e-05,2.81640184074344e-05,5.98818583988114e-05,0,7.57208003876142e-06,4.83538870248121e-06,0.000937752796280493,0,9.82206726322162e-05,6.27218846558323e-05,0.494577925781734,0,0.0625395360057534,0.039936578101742,1418
"722","Q32",0.402625820568928,1.64444444444444,1,228.2,45.4,0,182.8,0,5.50969536481708e-05,0,7.39653160663794e-05,0,3.29134974747278e-05,0,4.41849699915133e-05,0,9.06038793325475e-05,0,4.89721246564465e-05,0,0.0781274802731061,0,0.104882818182126,0,1418
"723","Q34",0.565217391304348,3,2,25.2,6.8,0,10.4,8,8.25240715435157e-06,0,4.20809238014412e-06,9.46689694367543e-06,3.58800311058764e-06,0,1.82960538267136e-06,4.1160421494241e-06,2.47572214630547e-05,0,7.13546099241829e-06,1.6052564382754e-05,0.0117019133448705,0,0.00596707499504436,0.0134240598661318,1418
"724","Q35",0.112989125235195,1,1,6288.4,17,0,5072,1199.4,2.06310178858789e-05,0,0.0020522542838549,0.00141932452428054,1.82999372222418e-05,0,0.00182037186756196,0.00125895628785722,2.06310178858789e-05,0,0.000231882416292946,0.000160368236423317,0.0213324724939988,0,2.12203092950597,1.46758155810608,1034
"725","Q36",0.11651728553137,1.07142857142857,1,157.8,1.6,0,124.8,31.4,1.94174285984743e-06,0,5.04971085617295e-05,3.71575705039261e-05,1.71549625261809e-06,0,4.46133225449338e-05,3.28280712518681e-05,2.08043877840796e-06,0,6.30405644656674e-06,4.63874919863354e-06,0.00200776211708224,0,0.0522140102528283,0.0384209279010596,1034
"726","Q37",0.211409395973154,1.3,1,60.8,1.2,0,47.6,12,1.45630714488557e-06,0,1.92601151245058e-05,1.42003454155132e-05,1.14843013103392e-06,0,1.51883458196606e-05,1.11982589686094e-05,1.89319928835124e-06,0,5.29330009629874e-06,3.90271238097492e-06,0.00238251848903279,0,0.0315095483436915,0.0232317650997795,1636
"727","Q38",0.299198025909932,1.61344537815126,1,360.2,36,0,263,61.2,4.36892143465671e-05,0,0.000106416182305568,7.24217616191171e-05,3.06174876605184e-05,0,7.45766706348704e-05,5.07533135097576e-05,7.04901609625285e-05,0,5.13713129476797e-05,3.49608574537565e-05,0.0714755546709838,0,0.174096874251909,0.118482002008876,1636
"728","Q39",0.212765957446809,1.47826086956522,1,123.6,10.8,27.2,85.6,0,1.31067643039701e-05,7.45709838087751e-05,3.46358372827247e-05,0,1.03180910478063e-05,5.87048170409506e-05,2.72665102012939e-05,0,1.93752167971732e-05,2.3454333482871e-05,1.08937878595064e-05,0,0.0135523942903051,0.0771063972582735,0.0358134557503373,0,1034
"729","Q41",0.0950498060983956,1.0615141955836,1,5325.2,64.8,0,5260.4,0,7.86405858238208e-05,0,0.00212848549581828,0,7.11658133898024e-05,0,0.00192617336215751,0,8.34780982009959e-05,0,0.000214757201819719,0,0.0629124686590567,0,1.70278839665463,0,800
"730","Q43",0.716767021769338,2.28813559322034,2,2113.8,386.6,0,1727.2,0,0.000469173618510635,0,0.000698867034517781,0,0.000132885441278024,0,0.000197942191573702,0,0.00107353285591416,0,0.00114618396266866,0,0.66528819104808,0,0.990993454946214,0,1418
"731","Q44",0.433255269320843,2.14545454545455,2,112.6,27.2,0,68.8,16.6,3.30096286174063e-05,0,2.78381495917226e-05,1.96438111581265e-05,1.87080330805909e-05,0,1.57771245929669e-05,1.11330264643246e-05,7.08206577609807e-05,0,2.58763809064214e-05,1.82595017067022e-05,0.0468076533794821,0,0.0394744961210627,0.0278549242222234,1418
"732","Q45",0.868852459016393,2.05405405405405,2,42.6,30.4,0,12.2,0,3.68931143371011e-05,0,4.93641606132291e-06,0,4.83844122453785e-06,0,6.4739882771448e-07,0,7.57804510708023e-05,0,8.8098732366011e-06,0,0.0523144361300094,0,0.00699983797495589,0,1418
"733","Q47",0.727461139896373,4.66990291262136,3,287.2,94.2,0,193,0,0.000114320110873517,0,7.80924835930592e-05,0,3.11566727043887e-05,0,2.12832364611135e-05,0,0.000533863818739435,0,0.0002652936686453,0,0.327069837209133,0,0.223422595559742,0,2861
"734","Q49",0.470974919093851,1.76156011258544,1,9265.2,1354.8,0,6388,1522.4,0.00164417076657581,0,0.00258473981965006,0.00180155048838144,0.000869807572811292,0,0.00136739219221172,0.000953065392872501,0.00289630564067898,0,0.00214443102364591,0.00149465750037179,1.70007257263939,0,2.67262097351816,1.8628032049864,1034
"735","Q50",0.488857938718663,3.88392857142857,1,183.4,39.8,0,143.6,0,4.83008536387048e-05,0,5.81040447873746e-05,0,2.46885978905357e-05,0,2.96994212214018e-05,0,0.000187597065471755,0,0.000110321529028555,0,0.0499430826624207,0,0.0600795823101453,0,1034
